# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.500000000000000000e+01 1.940000000000000000e+02 3.873000000000000114e+02 8.770000000000000018e-02
7.000000000000000000e+01 2.035000000000000000e+02 3.773999999999999773e+02 9.470000000000000639e-02
8.000000000000000000e+01 2.211999999999999886e+02 3.593000000000000114e+02 1.089999999999999997e-01
9.000000000000000000e+01 2.370000000000000000e+02 3.431000000000000227e+02 1.234000000000000097e-01
1.000000000000000000e+02 2.513000000000000114e+02 3.286000000000000227e+02 1.378999999999999948e-01
1.100000000000000000e+02 2.643999999999999773e+02 3.153999999999999773e+02 1.524000000000000077e-01
1.200000000000000000e+02 2.766999999999999886e+02 3.033999999999999773e+02 1.670999999999999985e-01
1.300000000000000000e+02 2.883000000000000114e+02 2.923999999999999773e+02 1.818000000000000171e-01
1.400000000000000000e+02 2.993000000000000114e+02 2.823999999999999773e+02 1.965999999999999970e-01
1.500000000000000000e+02 3.100000000000000000e+02 2.731000000000000227e+02 2.114000000000000046e-01
1.600000000000000000e+02 3.203000000000000114e+02 2.645000000000000000e+02 2.262000000000000122e-01
1.700000000000000000e+02 3.303999999999999773e+02 2.565000000000000000e+02 2.410000000000000198e-01
1.800000000000000000e+02 3.403000000000000114e+02 2.490999999999999943e+02 2.558000000000000274e-01
2.000000000000000000e+02 3.598000000000000114e+02 2.356999999999999886e+02 2.853999999999999870e-01
2.250000000000000000e+02 3.836999999999999886e+02 2.210999999999999943e+02 3.222000000000000419e-01
2.500000000000000000e+02 4.075000000000000000e+02 2.085000000000000000e+02 3.586000000000000298e-01
2.750000000000000000e+02 4.311999999999999886e+02 1.975000000000000000e+02 3.944000000000000283e-01
3.000000000000000000e+02 4.550000000000000000e+02 1.876999999999999886e+02 4.298000000000000154e-01
3.250000000000000000e+02 4.788000000000000114e+02 1.790000000000000000e+02 4.645000000000000240e-01
3.500000000000000000e+02 5.026999999999999886e+02 1.711999999999999886e+02 4.984999999999999987e-01
3.750000000000000000e+02 5.266000000000000227e+02 1.640999999999999943e+02 5.319000000000000394e-01
4.000000000000000000e+02 5.505000000000000000e+02 1.576999999999999886e+02 5.645999999999999908e-01
4.500000000000000000e+02 5.982000000000000455e+02 1.465000000000000000e+02 6.278000000000000247e-01
5.000000000000000000e+02 6.457000000000000455e+02 1.369000000000000057e+02 6.884000000000000119e-01
5.500000000000000000e+02 6.927999999999999545e+02 1.286999999999999886e+02 7.464000000000000634e-01
6.000000000000000000e+02 7.393999999999999773e+02 1.215000000000000000e+02 8.019000000000000572e-01
6.500000000000000000e+02 7.853999999999999773e+02 1.152000000000000028e+02 8.552000000000000712e-01
7.000000000000000000e+02 8.307999999999999545e+02 1.095999999999999943e+02 9.064000000000000945e-01
8.000000000000000000e+02 9.192999999999999545e+02 1.000000000000000000e+02 1.000000000000000000e+00
9.000000000000000000e+02 1.005000000000000000e+03 9.215999999999999659e+01 1.090000000000000080e+00
1.000000000000000000e+03 1.088000000000000000e+03 8.557999999999999829e+01 1.179999999999999938e+00
1.100000000000000000e+03 1.168000000000000000e+03 7.998000000000000398e+01 1.260000000000000009e+00
1.200000000000000000e+03 1.245000000000000000e+03 7.514000000000000057e+01 1.330000000000000071e+00
1.300000000000000000e+03 1.320000000000000000e+03 7.092000000000000171e+01 1.399999999999999911e+00
1.400000000000000000e+03 1.393000000000000000e+03 6.718999999999999773e+01 1.469999999999999973e+00
1.500000000000000000e+03 1.463000000000000000e+03 6.386999999999999744e+01 1.540000000000000036e+00
1.600000000000000000e+03 1.531000000000000000e+03 6.090999999999999659e+01 1.600000000000000089e+00
1.700000000000000000e+03 1.598000000000000000e+03 5.822999999999999687e+01 1.659999999999999920e+00
1.800000000000000000e+03 1.662000000000000000e+03 5.579999999999999716e+01 1.719999999999999973e+00
2.000000000000000000e+03 1.786000000000000000e+03 5.156000000000000227e+01 1.830000000000000071e+00
2.250000000000000000e+03 1.933000000000000000e+03 4.717000000000000171e+01 1.959999999999999964e+00
2.500000000000000000e+03 2.071000000000000000e+03 4.353000000000000114e+01 2.080000000000000071e+00
