# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
4.000000000000000000e+02 9.837999999999999545e+02 4.550000000000000000e+03 9.120000000000000329e-02
4.500000000000000000e+02 1.043000000000000000e+03 4.567000000000000000e+03 9.979999999999999982e-02
5.000000000000000000e+02 1.164000000000000000e+03 4.575000000000000000e+03 1.082000000000000045e-01
5.500000000000000000e+02 1.280000000000000000e+03 4.574000000000000000e+03 1.164000000000000035e-01
6.000000000000000000e+02 1.368000000000000000e+03 4.567000000000000000e+03 1.244999999999999996e-01
6.500000000000000000e+02 1.435000000000000000e+03 4.556000000000000000e+03 1.325000000000000067e-01
7.000000000000000000e+02 1.488000000000000000e+03 4.541000000000000000e+03 1.405000000000000138e-01
8.000000000000000000e+02 1.564000000000000000e+03 4.503000000000000000e+03 1.562999999999999945e-01
9.000000000000000000e+02 1.617000000000000000e+03 4.457000000000000000e+03 1.722000000000000197e-01
1.000000000000000000e+03 1.659000000000000000e+03 4.407000000000000000e+03 1.880000000000000004e-01
1.100000000000000000e+03 1.695000000000000000e+03 4.354000000000000000e+03 2.038999999999999979e-01
1.200000000000000000e+03 1.729000000000000000e+03 4.299000000000000000e+03 2.198000000000000231e-01
1.300000000000000000e+03 1.763000000000000000e+03 4.244000000000000000e+03 2.358000000000000096e-01
1.400000000000000000e+03 1.796000000000000000e+03 4.189000000000000000e+03 2.519000000000000128e-01
1.500000000000000000e+03 1.831000000000000000e+03 4.134000000000000000e+03 2.681000000000000050e-01
1.600000000000000000e+03 1.866000000000000000e+03 4.080000000000000000e+03 2.842999999999999972e-01
1.700000000000000000e+03 1.903000000000000000e+03 4.026000000000000000e+03 3.006000000000000338e-01
1.800000000000000000e+03 1.940000000000000000e+03 3.974000000000000000e+03 3.169000000000000150e-01
2.000000000000000000e+03 2.018000000000000000e+03 3.873000000000000000e+03 3.497999999999999998e-01
2.250000000000000000e+03 2.118000000000000000e+03 3.752000000000000000e+03 3.910000000000000142e-01
2.500000000000000000e+03 2.219000000000000000e+03 3.639000000000000000e+03 4.323000000000000176e-01
2.750000000000000000e+03 2.322000000000000000e+03 3.533000000000000000e+03 4.737999999999999989e-01
3.000000000000000000e+03 2.423000000000000000e+03 3.434000000000000000e+03 5.152999999999999803e-01
3.250000000000000000e+03 2.522000000000000000e+03 3.340000000000000000e+03 5.569000000000000616e-01
3.500000000000000000e+03 2.619000000000000000e+03 3.252000000000000000e+03 5.984000000000000430e-01
3.750000000000000000e+03 2.713000000000000000e+03 3.169000000000000000e+03 6.398000000000000353e-01
4.000000000000000000e+03 2.804000000000000000e+03 3.092000000000000000e+03 6.812000000000000277e-01
4.500000000000000000e+03 2.977000000000000000e+03 2.948000000000000000e+03 7.639000000000000234e-01
5.000000000000000000e+03 3.136000000000000000e+03 2.820000000000000000e+03 8.461000000000000743e-01
5.500000000000000000e+03 3.282000000000000000e+03 2.704000000000000000e+03 9.281000000000000361e-01
6.000000000000000000e+03 3.417000000000000000e+03 2.598000000000000000e+03 1.010000000000000009e+00
6.500000000000000000e+03 3.540000000000000000e+03 2.502000000000000000e+03 1.090000000000000080e+00
7.000000000000000000e+03 3.653000000000000000e+03 2.414000000000000000e+03 1.169999999999999929e+00
8.000000000000000000e+03 3.854000000000000000e+03 2.259000000000000000e+03 1.330000000000000071e+00
9.000000000000000000e+03 4.026000000000000000e+03 2.125000000000000000e+03 1.489999999999999991e+00
1.000000000000000000e+04 4.177000000000000000e+03 2.008000000000000000e+03 1.649999999999999911e+00
