# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.250000000000000000e+02 4.948999999999999773e+02 2.535999999999999943e+02 2.613000000000000322e-01
2.500000000000000000e+02 5.138999999999999773e+02 2.395000000000000000e+02 2.913000000000000034e-01
2.750000000000000000e+02 5.337999999999999545e+02 2.270999999999999943e+02 3.210999999999999965e-01
3.000000000000000000e+02 5.547999999999999545e+02 2.161999999999999886e+02 3.508000000000000007e-01
3.250000000000000000e+02 5.767999999999999545e+02 2.063000000000000114e+02 3.802000000000000379e-01
3.500000000000000000e+02 5.997999999999999545e+02 1.975000000000000000e+02 4.091000000000000192e-01
3.750000000000000000e+02 6.237000000000000455e+02 1.895000000000000000e+02 4.377000000000000335e-01
4.000000000000000000e+02 6.482999999999999545e+02 1.823000000000000114e+02 4.657000000000000028e-01
4.500000000000000000e+02 6.996000000000000227e+02 1.695000000000000000e+02 5.201999999999999957e-01
5.000000000000000000e+02 7.527000000000000455e+02 1.585999999999999943e+02 5.725000000000000089e-01
5.500000000000000000e+02 8.071000000000000227e+02 1.491999999999999886e+02 6.226000000000000423e-01
6.000000000000000000e+02 8.620000000000000000e+02 1.410000000000000000e+02 6.704999999999999849e-01
6.500000000000000000e+02 9.172000000000000455e+02 1.338000000000000114e+02 7.164000000000000368e-01
7.000000000000000000e+02 9.722000000000000455e+02 1.274000000000000057e+02 7.604000000000000759e-01
8.000000000000000000e+02 1.081000000000000000e+03 1.164000000000000057e+02 8.432000000000000606e-01
9.000000000000000000e+02 1.187000000000000000e+03 1.074000000000000057e+02 9.199000000000000510e-01
1.000000000000000000e+03 1.289000000000000000e+03 9.979999999999999716e+01 9.915000000000000480e-01
1.100000000000000000e+03 1.387000000000000000e+03 9.334000000000000341e+01 1.060000000000000053e+00
1.200000000000000000e+03 1.481000000000000000e+03 8.775000000000000000e+01 1.120000000000000107e+00
1.300000000000000000e+03 1.571000000000000000e+03 8.285999999999999943e+01 1.179999999999999938e+00
1.400000000000000000e+03 1.657000000000000000e+03 7.854999999999999716e+01 1.239999999999999991e+00
1.500000000000000000e+03 1.739000000000000000e+03 7.470999999999999375e+01 1.290000000000000036e+00
1.600000000000000000e+03 1.818000000000000000e+03 7.126999999999999602e+01 1.350000000000000089e+00
1.700000000000000000e+03 1.894000000000000000e+03 6.817000000000000171e+01 1.399999999999999911e+00
1.800000000000000000e+03 1.966000000000000000e+03 6.534999999999999432e+01 1.449999999999999956e+00
2.000000000000000000e+03 2.103000000000000000e+03 6.042000000000000171e+01 1.540000000000000036e+00
2.250000000000000000e+03 2.260000000000000000e+03 5.531000000000000227e+01 1.649999999999999911e+00
2.500000000000000000e+03 2.404000000000000000e+03 5.107000000000000028e+01 1.750000000000000000e+00
2.750000000000000000e+03 2.537000000000000000e+03 4.749000000000000199e+01 1.850000000000000089e+00
3.000000000000000000e+03 2.660000000000000000e+03 4.442999999999999972e+01 1.939999999999999947e+00
