# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.999990000000000601e-01 1.335999999999999943e+01 4.235000000000000320e+00 1.030000000000000013e-02
6.499989999999999934e-01 1.390000000000000036e+01 4.182000000000000384e+00 1.110000000000000049e-02
6.999990000000000379e-01 1.442999999999999972e+01 4.128999999999999559e+00 1.200000000000000025e-02
7.999990000000000157e-01 1.542999999999999972e+01 4.024000000000000021e+00 1.360000000000000098e-02
8.999989999999999934e-01 1.635999999999999943e+01 3.923000000000000043e+00 1.530000000000000110e-02
9.999990000000000823e-01 1.725000000000000000e+01 3.826000000000000068e+00 1.700000000000000122e-02
1.100000000000000089e+00 1.808999999999999986e+01 3.733999999999999986e+00 1.870000000000000134e-02
1.199999999999999956e+00 1.889000000000000057e+01 3.645999999999999908e+00 2.040000000000000147e-02
1.300000000000000044e+00 1.966000000000000014e+01 3.561999999999999833e+00 2.210000000000000159e-02
1.399999999999999911e+00 2.041000000000000014e+01 3.483000000000000096e+00 2.380000000000000171e-02
1.500000000000000000e+00 2.112000000000000099e+01 3.407000000000000028e+00 2.550000000000000183e-02
1.600000000000000089e+00 2.180999999999999872e+01 3.335999999999999854e+00 2.720000000000000195e-02
1.699999999999999956e+00 2.248999999999999844e+01 3.266999999999999904e+00 2.890000000000000208e-02
1.800000000000000044e+00 2.314000000000000057e+01 3.201999999999999957e+00 3.070000000000000159e-02
2.000000000000000000e+00 2.439000000000000057e+01 3.080000000000000071e+00 3.409999999999999837e-02
2.250000000000000000e+00 2.564000000000000057e+01 2.943000000000000060e+00 3.840000000000000357e-02
2.500000000000000000e+00 2.682000000000000028e+01 2.818999999999999950e+00 4.270000000000000184e-02
2.750000000000000000e+00 2.796000000000000085e+01 2.706999999999999851e+00 4.700000000000000011e-02
3.000000000000000000e+00 2.905000000000000071e+01 2.604999999999999982e+00 5.130000000000000532e-02
3.250000000000000000e+00 3.010999999999999943e+01 2.512000000000000011e+00 5.560000000000000359e-02
3.500000000000000000e+00 3.114000000000000057e+01 2.427000000000000046e+00 5.990000000000000185e-02
3.750000000000000000e+00 3.213000000000000256e+01 2.347999999999999865e+00 6.420000000000000706e-02
4.000000000000000000e+00 3.309000000000000341e+01 2.274999999999999911e+00 6.840000000000000246e-02
4.500000000000000000e+00 3.492000000000000171e+01 2.144000000000000128e+00 7.680000000000000715e-02
5.000000000000000000e+00 3.664999999999999858e+01 2.029999999999999805e+00 8.519999999999999796e-02
5.500000000000000000e+00 3.829999999999999716e+01 1.929000000000000048e+00 9.340000000000001079e-02
6.000000000000000000e+00 3.986999999999999744e+01 1.840000000000000080e+00 1.016000000000000097e-01
6.500000000000000000e+00 4.138000000000000256e+01 1.758999999999999897e+00 1.097000000000000058e-01
7.000000000000000000e+00 4.282999999999999829e+01 1.687000000000000055e+00 1.176000000000000101e-01
8.000000000000000000e+00 4.560999999999999943e+01 1.560999999999999943e+00 1.332000000000000128e-01
9.000000000000000000e+00 4.824000000000000199e+01 1.455000000000000071e+00 1.485000000000000209e-01
1.000000000000000000e+01 5.075000000000000000e+01 1.364000000000000101e+00 1.633000000000000007e-01
1.100000000000000000e+01 5.314999999999999858e+01 1.286000000000000032e+00 1.778000000000000136e-01
1.200000000000000000e+01 5.542999999999999972e+01 1.217000000000000082e+00 1.920000000000000040e-01
1.300000000000000000e+01 5.761999999999999744e+01 1.157000000000000028e+00 2.058999999999999997e-01
1.400000000000000000e+01 5.970000000000000284e+01 1.102000000000000091e+00 2.195000000000000007e-01
1.500000000000000000e+01 6.168999999999999773e+01 1.054000000000000048e+00 2.328000000000000069e-01
1.600000000000000000e+01 6.357999999999999829e+01 1.010000000000000009e+00 2.458000000000000185e-01
1.700000000000000000e+01 6.539000000000000057e+01 9.697999999999999954e-01 2.585999999999999965e-01
1.800000000000000000e+01 6.710999999999999943e+01 9.333000000000000185e-01 2.711999999999999966e-01
2.000000000000000000e+01 7.031999999999999318e+01 8.689000000000000057e-01 2.958000000000000074e-01
2.250000000000000000e+01 7.393999999999999773e+01 8.012000000000000233e-01 3.256000000000000005e-01
2.500000000000000000e+01 7.715999999999999659e+01 7.443999999999999506e-01 3.545000000000000373e-01
2.750000000000000000e+01 8.004999999999999716e+01 6.959999999999999520e-01 3.825999999999999956e-01
3.000000000000000000e+01 8.262999999999999545e+01 6.542000000000000037e-01 4.100000000000000311e-01
3.250000000000000000e+01 8.493999999999999773e+01 6.177000000000000268e-01 4.369000000000000106e-01
3.500000000000000000e+01 8.700000000000000000e+01 5.854000000000000314e-01 4.633000000000000451e-01
3.750000000000000000e+01 8.884999999999999432e+01 5.566999999999999726e-01 4.893000000000000127e-01
4.000000000000000000e+01 9.050000000000000000e+01 5.310000000000000275e-01 5.149000000000000243e-01
4.500000000000000000e+01 9.326999999999999602e+01 4.867000000000000215e-01 5.652000000000000357e-01
5.000000000000000000e+01 9.545000000000000284e+01 4.500000000000000111e-01 6.146000000000000352e-01
5.500000000000000000e+01 9.712000000000000455e+01 4.188000000000000056e-01 6.633999999999999897e-01
6.000000000000000000e+01 9.837000000000000455e+01 3.921999999999999931e-01 7.116999999999999993e-01
6.500000000000000000e+01 9.926999999999999602e+01 3.689999999999999947e-01 7.596000000000000529e-01
7.000000000000000000e+01 9.985999999999999943e+01 3.486000000000000210e-01 8.074000000000000066e-01
8.000000000000000000e+01 1.002999999999999972e+02 3.145000000000000018e-01 9.029000000000000359e-01
9.000000000000000000e+01 1.000000000000000000e+02 2.869999999999999774e-01 9.988000000000000211e-01
1.000000000000000000e+02 9.920000000000000284e+01 2.642999999999999794e-01 1.100000000000000089e+00
1.100000000000000000e+02 9.800000000000000000e+01 2.452000000000000013e-01 1.189999999999999947e+00
1.200000000000000000e+02 9.654000000000000625e+01 2.288999999999999924e-01 1.290000000000000036e+00
1.300000000000000000e+02 9.490999999999999659e+01 2.147999999999999909e-01 1.399999999999999911e+00
1.400000000000000000e+02 9.318000000000000682e+01 2.025000000000000133e-01 1.500000000000000000e+00
1.500000000000000000e+02 9.139000000000000057e+01 1.915999999999999925e-01 1.600000000000000089e+00
1.600000000000000000e+02 8.959000000000000341e+01 1.819000000000000061e-01 1.709999999999999964e+00
1.700000000000000000e+02 8.779000000000000625e+01 1.733000000000000096e-01 1.820000000000000062e+00
1.800000000000000000e+02 8.601000000000000512e+01 1.653999999999999915e-01 1.939999999999999947e+00
2.000000000000000000e+02 8.259000000000000341e+01 1.519000000000000072e-01 2.169999999999999929e+00
2.250000000000000000e+02 7.859999999999999432e+01 1.380000000000000115e-01 2.470000000000000195e+00
2.500000000000000000e+02 7.495999999999999375e+01 1.265999999999999903e-01 2.790000000000000036e+00
2.750000000000000000e+02 7.167000000000000171e+01 1.170999999999999958e-01 3.129999999999999893e+00
3.000000000000000000e+02 6.870000000000000284e+01 1.089999999999999997e-01 3.479999999999999982e+00
3.250000000000000000e+02 6.601000000000000512e+01 1.019999999999999934e-01 3.839999999999999858e+00
3.500000000000000000e+02 6.357000000000000028e+01 9.589999999999999913e-02 4.230000000000000426e+00
3.750000000000000000e+02 6.135000000000000142e+01 9.056000000000000161e-02 4.620000000000000107e+00
4.000000000000000000e+02 5.932999999999999829e+01 8.581999999999999351e-02 5.030000000000000249e+00
4.500000000000000000e+02 5.578999999999999915e+01 7.777000000000000579e-02 5.889999999999999680e+00
5.000000000000000000e+02 5.281000000000000227e+01 7.119000000000000328e-02 6.799999999999999822e+00
5.500000000000000000e+02 5.028999999999999915e+01 6.569999999999999452e-02 7.759999999999999787e+00
6.000000000000000000e+02 4.814000000000000057e+01 6.105000000000000010e-02 8.759999999999999787e+00
6.500000000000000000e+02 4.632999999999999829e+01 5.705999999999999961e-02 9.810000000000000497e+00
7.000000000000000000e+02 4.478999999999999915e+01 5.358000000000000262e-02 1.090000000000000036e+01
8.000000000000000000e+02 4.246999999999999886e+01 4.782999999999999752e-02 1.316999999999999993e+01
9.000000000000000000e+02 4.097999999999999687e+01 4.325999999999999984e-02 1.553999999999999915e+01
1.000000000000000000e+03 4.014999999999999858e+01 3.953000000000000264e-02 1.798999999999999844e+01
1.100000000000000000e+03 4.006000000000000227e+01 3.642999999999999711e-02 2.046000000000000085e+01
1.200000000000000000e+03 3.997999999999999687e+01 3.380999999999999978e-02 2.294000000000000128e+01
1.300000000000000000e+03 3.972999999999999687e+01 3.155000000000000165e-02 2.542999999999999972e+01
