# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.749990000000000490e-01 1.762000000000000099e+01 2.666000000000000227e+02 2.299999999999999961e-03
2.999990000000000157e-01 1.841000000000000014e+01 2.810000000000000000e+02 2.400000000000000223e-03
3.249990000000000379e-01 1.916000000000000014e+01 2.948000000000000114e+02 2.500000000000000052e-03
3.499990000000000046e-01 1.987999999999999901e+01 3.081999999999999886e+02 2.500000000000000052e-03
3.749990000000000268e-01 2.057999999999999829e+01 3.211999999999999886e+02 2.600000000000000314e-03
3.999990000000000490e-01 2.126000000000000156e+01 3.338000000000000114e+02 2.700000000000000143e-03
4.499990000000000379e-01 2.255000000000000071e+01 3.578000000000000114e+02 2.799999999999999972e-03
4.999990000000000268e-01 2.376999999999999957e+01 3.806999999999999886e+02 2.900000000000000234e-03
5.499990000000000157e-01 2.492999999999999972e+01 4.025000000000000000e+02 3.000000000000000062e-03
5.999990000000000601e-01 2.603000000000000114e+01 4.233000000000000114e+02 3.100000000000000325e-03
6.499989999999999934e-01 2.710000000000000142e+01 4.433000000000000114e+02 3.200000000000000153e-03
6.999990000000000379e-01 2.812000000000000099e+01 4.625000000000000000e+02 3.299999999999999982e-03
7.999990000000000157e-01 3.005999999999999872e+01 4.991000000000000227e+02 3.500000000000000073e-03
8.999989999999999934e-01 3.187999999999999901e+01 5.333999999999999773e+02 3.700000000000000164e-03
9.999990000000000823e-01 3.360999999999999943e+01 5.657999999999999545e+02 3.799999999999999992e-03
1.100000000000000089e+00 3.525000000000000000e+01 5.965000000000000000e+02 4.000000000000000083e-03
1.199999999999999956e+00 3.682000000000000028e+01 6.258999999999999773e+02 4.100000000000000346e-03
1.300000000000000044e+00 3.832000000000000028e+01 6.538999999999999773e+02 4.200000000000000608e-03
1.399999999999999911e+00 3.977000000000000313e+01 6.807999999999999545e+02 4.300000000000000003e-03
1.500000000000000000e+00 4.115999999999999659e+01 7.066000000000000227e+02 4.500000000000000527e-03
1.600000000000000089e+00 4.250999999999999801e+01 7.316000000000000227e+02 4.599999999999999922e-03
1.699999999999999956e+00 4.382000000000000028e+01 7.557000000000000455e+02 4.700000000000000185e-03
1.800000000000000044e+00 4.509000000000000341e+01 7.790000000000000000e+02 4.800000000000000447e-03
2.000000000000000000e+00 4.753000000000000114e+01 8.235000000000000000e+02 5.000000000000000104e-03
2.250000000000000000e+00 5.040999999999999659e+01 8.757000000000000455e+02 5.300000000000000024e-03
2.500000000000000000e+00 5.314000000000000057e+01 9.246000000000000227e+02 5.500000000000000548e-03
2.750000000000000000e+00 5.574000000000000199e+01 9.707000000000000455e+02 5.700000000000000205e-03
3.000000000000000000e+00 5.821000000000000085e+01 1.014000000000000000e+03 6.000000000000000125e-03
3.250000000000000000e+00 6.059000000000000341e+01 1.056000000000000000e+03 6.200000000000000649e-03
3.500000000000000000e+00 6.288000000000000256e+01 1.095000000000000000e+03 6.400000000000000307e-03
3.750000000000000000e+00 6.509000000000000341e+01 1.133000000000000000e+03 6.500000000000000569e-03
4.000000000000000000e+00 6.721999999999999886e+01 1.169000000000000000e+03 6.700000000000000226e-03
4.500000000000000000e+00 7.129999999999999716e+01 1.238000000000000000e+03 7.100000000000000408e-03
5.000000000000000000e+00 7.515999999999999659e+01 1.302000000000000000e+03 7.400000000000000328e-03
5.500000000000000000e+00 7.881999999999999318e+01 1.361000000000000000e+03 7.700000000000000247e-03
6.000000000000000000e+00 8.232999999999999829e+01 1.417000000000000000e+03 8.099999999999999561e-03
6.500000000000000000e+00 8.568999999999999773e+01 1.470000000000000000e+03 8.400000000000001216e-03
7.000000000000000000e+00 8.893000000000000682e+01 1.521000000000000000e+03 8.600000000000000006e-03
8.000000000000000000e+00 9.506999999999999318e+01 1.614000000000000000e+03 9.199999999999999845e-03
9.000000000000000000e+00 1.007999999999999972e+02 1.699000000000000000e+03 9.700000000000000289e-03
1.000000000000000000e+01 1.062999999999999972e+02 1.778000000000000000e+03 1.020000000000000073e-02
1.100000000000000000e+01 1.115000000000000000e+02 1.851000000000000000e+03 1.070000000000000118e-02
1.200000000000000000e+01 1.164000000000000057e+02 1.919000000000000000e+03 1.110000000000000049e-02
1.300000000000000000e+01 1.212000000000000028e+02 1.983000000000000000e+03 1.160000000000000094e-02
1.400000000000000000e+01 1.257999999999999972e+02 2.043000000000000000e+03 1.200000000000000025e-02
1.500000000000000000e+01 1.301999999999999886e+02 2.100000000000000000e+03 1.240000000000000130e-02
1.600000000000000000e+01 1.344000000000000057e+02 2.154000000000000000e+03 1.280000000000000061e-02
1.700000000000000000e+01 1.385999999999999943e+02 2.206000000000000000e+03 1.319999999999999993e-02
1.800000000000000000e+01 1.425999999999999943e+02 2.254000000000000000e+03 1.360000000000000098e-02
2.000000000000000000e+01 1.503000000000000114e+02 2.346000000000000000e+03 1.440000000000000134e-02
2.250000000000000000e+01 1.594000000000000057e+02 2.449000000000000000e+03 1.530000000000000110e-02
2.500000000000000000e+01 1.680999999999999943e+02 2.543000000000000000e+03 1.609999999999999973e-02
2.750000000000000000e+01 1.763000000000000114e+02 2.630000000000000000e+03 1.700000000000000122e-02
3.000000000000000000e+01 1.840999999999999943e+02 2.709000000000000000e+03 1.779999999999999985e-02
3.250000000000000000e+01 1.915999999999999943e+02 2.782000000000000000e+03 1.860000000000000195e-02
3.500000000000000000e+01 1.989000000000000057e+02 2.851000000000000000e+03 1.930000000000000118e-02
3.750000000000000000e+01 2.058000000000000114e+02 2.914000000000000000e+03 2.009999999999999981e-02
4.000000000000000000e+01 2.125999999999999943e+02 2.974000000000000000e+03 2.080000000000000251e-02
4.500000000000000000e+01 2.255000000000000000e+02 3.083000000000000000e+03 2.220000000000000098e-02
5.000000000000000000e+01 2.376999999999999886e+02 3.181000000000000000e+03 2.359999999999999945e-02
5.500000000000000000e+01 2.493000000000000114e+02 3.269000000000000000e+03 2.500000000000000139e-02
6.000000000000000000e+01 2.603999999999999773e+02 3.349000000000000000e+03 2.630000000000000046e-02
6.500000000000000000e+01 2.710000000000000000e+02 3.422000000000000000e+03 2.750000000000000014e-02
7.000000000000000000e+01 2.813000000000000114e+02 3.489000000000000000e+03 2.880000000000000268e-02
8.000000000000000000e+01 3.006999999999999886e+02 3.607000000000000000e+03 3.120000000000000204e-02
9.000000000000000000e+01 3.188999999999999773e+02 3.710000000000000000e+03 3.360000000000000486e-02
1.000000000000000000e+02 3.361999999999999886e+02 3.799000000000000000e+03 3.590000000000000135e-02
1.100000000000000000e+02 3.526000000000000227e+02 3.878000000000000000e+03 3.810000000000000192e-02
1.200000000000000000e+02 3.683000000000000114e+02 3.947000000000000000e+03 4.030000000000000249e-02
1.300000000000000000e+02 3.833000000000000114e+02 4.010000000000000000e+03 4.240000000000000019e-02
1.400000000000000000e+02 3.978000000000000114e+02 4.066000000000000000e+03 4.460000000000000075e-02
1.500000000000000000e+02 4.118000000000000114e+02 4.116000000000000000e+03 4.670000000000000540e-02
1.600000000000000000e+02 4.253000000000000114e+02 4.161000000000000000e+03 4.870000000000000023e-02
