# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.999990000000000601e-01 1.819000000000000128e+01 3.821000000000000227e+02 1.899999999999999996e-03
6.499989999999999934e-01 1.892999999999999972e+01 3.943000000000000114e+02 2.000000000000000042e-03
6.999990000000000379e-01 1.964999999999999858e+01 4.056999999999999886e+02 2.100000000000000304e-03
7.999990000000000157e-01 2.100000000000000000e+01 4.268000000000000114e+02 2.200000000000000133e-03
8.999989999999999934e-01 2.228000000000000114e+01 4.456999999999999886e+02 2.400000000000000223e-03
9.999990000000000823e-01 2.348000000000000043e+01 4.628000000000000114e+02 2.500000000000000052e-03
1.100000000000000089e+00 2.462999999999999901e+01 4.785000000000000000e+02 2.700000000000000143e-03
1.199999999999999956e+00 2.571999999999999886e+01 4.930000000000000000e+02 2.799999999999999972e-03
1.300000000000000044e+00 2.676999999999999957e+01 5.063999999999999773e+02 2.900000000000000234e-03
1.399999999999999911e+00 2.778999999999999915e+01 5.188999999999999773e+02 3.100000000000000325e-03
1.500000000000000000e+00 2.876000000000000156e+01 5.305000000000000000e+02 3.200000000000000153e-03
1.600000000000000089e+00 2.969999999999999929e+01 5.413999999999999773e+02 3.299999999999999982e-03
1.699999999999999956e+00 3.062000000000000099e+01 5.517000000000000455e+02 3.400000000000000244e-03
1.800000000000000044e+00 3.151000000000000156e+01 5.613999999999999773e+02 3.500000000000000073e-03
2.000000000000000000e+00 3.321000000000000085e+01 5.792000000000000455e+02 3.799999999999999992e-03
2.250000000000000000e+00 3.521999999999999886e+01 5.991000000000000227e+02 4.100000000000000346e-03
2.500000000000000000e+00 3.713000000000000256e+01 6.167000000000000455e+02 4.400000000000000265e-03
2.750000000000000000e+00 3.893999999999999773e+01 6.325000000000000000e+02 4.599999999999999922e-03
3.000000000000000000e+00 4.067000000000000171e+01 6.467000000000000455e+02 4.899999999999999842e-03
3.250000000000000000e+00 4.234000000000000341e+01 6.597000000000000455e+02 5.200000000000000629e-03
3.500000000000000000e+00 4.392999999999999972e+01 6.715000000000000000e+02 5.400000000000000286e-03
3.750000000000000000e+00 4.547999999999999687e+01 6.822999999999999545e+02 5.700000000000000205e-03
