# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.499989999999999934e-01 1.932999999999999829e+01 3.030000000000000000e+02 4.500000000000000527e-03
6.999990000000000379e-01 2.005999999999999872e+01 3.161999999999999886e+02 4.700000000000000185e-03
7.999990000000000157e-01 2.144000000000000128e+01 3.411999999999999886e+02 4.899999999999999842e-03
8.999989999999999934e-01 2.273999999999999844e+01 3.646999999999999886e+02 5.100000000000000366e-03
9.999990000000000823e-01 2.396999999999999886e+01 3.868999999999999773e+02 5.300000000000000024e-03
1.100000000000000089e+00 2.514000000000000057e+01 4.078999999999999773e+02 5.599999999999999943e-03
1.199999999999999956e+00 2.626000000000000156e+01 4.280000000000000000e+02 5.700000000000000205e-03
1.300000000000000044e+00 2.732999999999999829e+01 4.471999999999999886e+02 5.899999999999999863e-03
1.399999999999999911e+00 2.835999999999999943e+01 4.656000000000000227e+02 6.100000000000000387e-03
1.500000000000000000e+00 2.935999999999999943e+01 4.833999999999999773e+02 6.300000000000000044e-03
1.600000000000000089e+00 3.032000000000000028e+01 5.003999999999999773e+02 6.400000000000000307e-03
1.699999999999999956e+00 3.126000000000000156e+01 5.168999999999999773e+02 6.599999999999999964e-03
1.800000000000000044e+00 3.215999999999999659e+01 5.328999999999999773e+02 6.800000000000000488e-03
2.000000000000000000e+00 3.389999999999999858e+01 5.633999999999999773e+02 7.100000000000000408e-03
2.250000000000000000e+00 3.596000000000000085e+01 5.992000000000000455e+02 7.400000000000000328e-03
2.500000000000000000e+00 3.789999999999999858e+01 6.327000000000000455e+02 7.700000000000000247e-03
2.750000000000000000e+00 3.975000000000000000e+01 6.643999999999999773e+02 8.099999999999999561e-03
3.000000000000000000e+00 4.152000000000000313e+01 6.942999999999999545e+02 8.400000000000001216e-03
3.250000000000000000e+00 4.321999999999999886e+01 7.227999999999999545e+02 8.700000000000001135e-03
3.500000000000000000e+00 4.485000000000000142e+01 7.498999999999999773e+02 8.899999999999999925e-03
3.750000000000000000e+00 4.642000000000000171e+01 7.758999999999999773e+02 9.199999999999999845e-03
4.000000000000000000e+00 4.795000000000000284e+01 8.007999999999999545e+02 9.499999999999999764e-03
4.500000000000000000e+00 5.085000000000000142e+01 8.477999999999999545e+02 1.000000000000000021e-02
5.000000000000000000e+00 5.360000000000000142e+01 8.915000000000000000e+02 1.040000000000000126e-02
5.500000000000000000e+00 5.621999999999999886e+01 9.325000000000000000e+02 1.089999999999999997e-02
6.000000000000000000e+00 5.871999999999999886e+01 9.710000000000000000e+02 1.130000000000000102e-02
6.500000000000000000e+00 6.111999999999999744e+01 1.007000000000000000e+03 1.179999999999999973e-02
7.000000000000000000e+00 6.342999999999999972e+01 1.042000000000000000e+03 1.220000000000000077e-02
8.000000000000000000e+00 6.779999999999999716e+01 1.106000000000000000e+03 1.290000000000000001e-02
9.000000000000000000e+00 7.192000000000000171e+01 1.165000000000000000e+03 1.370000000000000037e-02
1.000000000000000000e+01 7.581000000000000227e+01 1.219000000000000000e+03 1.440000000000000134e-02
1.100000000000000000e+01 7.951000000000000512e+01 1.269000000000000000e+03 1.500000000000000118e-02
1.200000000000000000e+01 8.304000000000000625e+01 1.316000000000000000e+03 1.570000000000000215e-02
1.300000000000000000e+01 8.643000000000000682e+01 1.360000000000000000e+03 1.630000000000000199e-02
1.400000000000000000e+01 8.970000000000000284e+01 1.402000000000000000e+03 1.690000000000000183e-02
1.500000000000000000e+01 9.284999999999999432e+01 1.441000000000000000e+03 1.750000000000000167e-02
1.600000000000000000e+01 9.589000000000000057e+01 1.478000000000000000e+03 1.810000000000000150e-02
1.700000000000000000e+01 9.884000000000000341e+01 1.513000000000000000e+03 1.860000000000000195e-02
1.800000000000000000e+01 1.017000000000000028e+02 1.547000000000000000e+03 1.920000000000000179e-02
2.000000000000000000e+01 1.072000000000000028e+02 1.610000000000000000e+03 2.020000000000000268e-02
2.250000000000000000e+01 1.137000000000000028e+02 1.681000000000000000e+03 2.150000000000000175e-02
2.500000000000000000e+01 1.199000000000000057e+02 1.746000000000000000e+03 2.270000000000000143e-02
2.750000000000000000e+01 1.257000000000000028e+02 1.806000000000000000e+03 2.390000000000000110e-02
3.000000000000000000e+01 1.313000000000000114e+02 1.861000000000000000e+03 2.510000000000000078e-02
3.250000000000000000e+01 1.366999999999999886e+02 1.911000000000000000e+03 2.620000000000000107e-02
3.500000000000000000e+01 1.418000000000000114e+02 1.958000000000000000e+03 2.730000000000000135e-02
3.750000000000000000e+01 1.468000000000000114e+02 2.002000000000000000e+03 2.830000000000000224e-02
4.000000000000000000e+01 1.515999999999999943e+02 2.044000000000000000e+03 2.940000000000000252e-02
4.500000000000000000e+01 1.608000000000000114e+02 2.119000000000000000e+03 3.140000000000000430e-02
5.000000000000000000e+01 1.695000000000000000e+02 2.187000000000000000e+03 3.330000000000000321e-02
5.500000000000000000e+01 1.778000000000000114e+02 2.248000000000000000e+03 3.520000000000000212e-02
6.000000000000000000e+01 1.856999999999999886e+02 2.303000000000000000e+03 3.710000000000000103e-02
6.500000000000000000e+01 1.933000000000000114e+02 2.353000000000000000e+03 3.890000000000000402e-02
7.000000000000000000e+01 2.005999999999999943e+02 2.400000000000000000e+03 4.070000000000000007e-02
8.000000000000000000e+01 2.144000000000000057e+02 2.482000000000000000e+03 4.410000000000000031e-02
9.000000000000000000e+01 2.274000000000000057e+02 2.553000000000000000e+03 4.740000000000000463e-02
1.000000000000000000e+02 2.396999999999999886e+02 2.615000000000000000e+03 5.070000000000000201e-02
1.100000000000000000e+02 2.514000000000000057e+02 2.670000000000000000e+03 5.380000000000000060e-02
1.200000000000000000e+02 2.626000000000000227e+02 2.719000000000000000e+03 5.690000000000000613e-02
1.300000000000000000e+02 2.733000000000000114e+02 2.762000000000000000e+03 6.000000000000000472e-02
1.400000000000000000e+02 2.836999999999999886e+02 2.801000000000000000e+03 6.300000000000000044e-02
1.500000000000000000e+02 2.936000000000000227e+02 2.836000000000000000e+03 6.600000000000000311e-02
1.600000000000000000e+02 3.031999999999999886e+02 2.868000000000000000e+03 6.890000000000000291e-02
1.700000000000000000e+02 3.126000000000000227e+02 2.897000000000000000e+03 7.180000000000000271e-02
1.800000000000000000e+02 3.216000000000000227e+02 2.923000000000000000e+03 7.459999999999999964e-02
2.000000000000000000e+02 3.390000000000000000e+02 2.969000000000000000e+03 8.030000000000001026e-02
2.250000000000000000e+02 3.596000000000000227e+02 3.016000000000000000e+03 8.719999999999999973e-02
2.500000000000000000e+02 3.790000000000000000e+02 3.055000000000000000e+03 9.400000000000000022e-02
2.750000000000000000e+02 3.975000000000000000e+02 3.086000000000000000e+03 1.007000000000000117e-01
3.000000000000000000e+02 4.151999999999999886e+02 3.111000000000000000e+03 1.073000000000000065e-01
3.250000000000000000e+02 4.321999999999999886e+02 3.131000000000000000e+03 1.139000000000000012e-01
3.500000000000000000e+02 4.485000000000000000e+02 3.148000000000000000e+03 1.204000000000000070e-01
3.750000000000000000e+02 4.641999999999999886e+02 3.161000000000000000e+03 1.269000000000000128e-01
4.000000000000000000e+02 4.795000000000000000e+02 3.171000000000000000e+03 1.333000000000000018e-01
4.500000000000000000e+02 5.085000000000000000e+02 3.184000000000000000e+03 1.460000000000000187e-01
5.000000000000000000e+02 5.895000000000000000e+02 3.190000000000000000e+03 1.585000000000000020e-01
5.500000000000000000e+02 6.560000000000000000e+02 3.191000000000000000e+03 1.708000000000000074e-01
6.000000000000000000e+02 6.955000000000000000e+02 3.187000000000000000e+03 1.829000000000000070e-01
6.500000000000000000e+02 7.190000000000000000e+02 3.180000000000000000e+03 1.950000000000000067e-01
7.000000000000000000e+02 7.335000000000000000e+02 3.170000000000000000e+03 2.071000000000000063e-01
8.000000000000000000e+02 7.515000000000000000e+02 3.145000000000000000e+03 2.312000000000000166e-01
9.000000000000000000e+02 7.667999999999999545e+02 3.114000000000000000e+03 2.555000000000000049e-01
1.000000000000000000e+03 7.851000000000000227e+02 3.080000000000000000e+03 2.799000000000000377e-01
1.100000000000000000e+03 8.075000000000000000e+02 3.044000000000000000e+03 3.044999999999999929e-01
1.200000000000000000e+03 8.336000000000000227e+02 3.006000000000000000e+03 3.291000000000000036e-01
1.300000000000000000e+03 8.628999999999999773e+02 2.969000000000000000e+03 3.538999999999999924e-01
1.400000000000000000e+03 8.946000000000000227e+02 2.931000000000000000e+03 3.787000000000000366e-01
1.500000000000000000e+03 9.282000000000000455e+02 2.893000000000000000e+03 4.036000000000000143e-01
1.600000000000000000e+03 9.630000000000000000e+02 2.856000000000000000e+03 4.285000000000000475e-01
1.700000000000000000e+03 9.986000000000000227e+02 2.819000000000000000e+03 4.535000000000000142e-01
1.800000000000000000e+03 1.035000000000000000e+03 2.783000000000000000e+03 4.785000000000000364e-01
2.000000000000000000e+03 1.108000000000000000e+03 2.713000000000000000e+03 5.285000000000000808e-01
2.250000000000000000e+03 1.199000000000000000e+03 2.630000000000000000e+03 5.910000000000000808e-01
2.500000000000000000e+03 1.288000000000000000e+03 2.551000000000000000e+03 6.535000000000000808e-01
2.750000000000000000e+03 1.373000000000000000e+03 2.478000000000000000e+03 7.158999999999999808e-01
3.000000000000000000e+03 1.455000000000000000e+03 2.409000000000000000e+03 7.781000000000000139e-01
3.250000000000000000e+03 1.532000000000000000e+03 2.344000000000000000e+03 8.403000000000000469e-01
3.500000000000000000e+03 1.605000000000000000e+03 2.282000000000000000e+03 9.022999999999999909e-01
3.750000000000000000e+03 1.674000000000000000e+03 2.225000000000000000e+03 9.642000000000000570e-01
4.000000000000000000e+03 1.739000000000000000e+03 2.171000000000000000e+03 1.030000000000000027e+00
4.500000000000000000e+03 1.855000000000000000e+03 2.071000000000000000e+03 1.149999999999999911e+00
5.000000000000000000e+03 1.955000000000000000e+03 1.981000000000000000e+03 1.270000000000000018e+00
5.500000000000000000e+03 2.041000000000000000e+03 1.900000000000000000e+03 1.399999999999999911e+00
6.000000000000000000e+03 2.114000000000000000e+03 1.826000000000000000e+03 1.520000000000000018e+00
6.500000000000000000e+03 2.178000000000000000e+03 1.759000000000000000e+03 1.639999999999999902e+00
7.000000000000000000e+03 2.233000000000000000e+03 1.698000000000000000e+03 1.770000000000000018e+00
8.000000000000000000e+03 2.331000000000000000e+03 1.589000000000000000e+03 2.009999999999999787e+00
9.000000000000000000e+03 2.420000000000000000e+03 1.495000000000000000e+03 2.259999999999999787e+00
1.000000000000000000e+04 2.507000000000000000e+03 1.413000000000000000e+03 2.509999999999999787e+00
