# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
8.999989999999999379e-02 7.475999999999999979e+00 1.413000000000000114e+02 6.999999999999999929e-04
9.999990000000000268e-02 7.879999999999999893e+00 1.488000000000000114e+02 8.000000000000000383e-04
1.100000000000000006e-01 8.265000000000000568e+00 1.556999999999999886e+02 8.000000000000000383e-04
1.199999999999999956e-01 8.631999999999999673e+00 1.621999999999999886e+02 8.000000000000000383e-04
1.300000000000000044e-01 8.984999999999999432e+00 1.684000000000000057e+02 9.000000000000000838e-04
1.399989999999999846e-01 9.323999999999999844e+00 1.743000000000000114e+02 9.000000000000000838e-04
1.499989999999999934e-01 9.650999999999999801e+00 1.799000000000000057e+02 9.000000000000000838e-04
1.599990000000000023e-01 9.967999999999999972e+00 1.853000000000000114e+02 1.000000000000000021e-03
1.699990000000000112e-01 1.026999999999999957e+01 1.904000000000000057e+02 1.000000000000000021e-03
1.799989999999999923e-01 1.057000000000000028e+01 1.953000000000000114e+02 1.000000000000000021e-03
1.999990000000000101e-01 1.114000000000000057e+01 2.045999999999999943e+02 1.100000000000000066e-03
2.249990000000000046e-01 1.182000000000000028e+01 2.153000000000000114e+02 1.100000000000000066e-03
2.499989999999999990e-01 1.246000000000000085e+01 2.250999999999999943e+02 1.200000000000000112e-03
2.749990000000000490e-01 1.307000000000000028e+01 2.343000000000000114e+02 1.300000000000000157e-03
2.999990000000000157e-01 1.365000000000000036e+01 2.428000000000000114e+02 1.300000000000000157e-03
3.249990000000000379e-01 1.421000000000000085e+01 2.506999999999999886e+02 1.399999999999999986e-03
3.499990000000000046e-01 1.474000000000000021e+01 2.581999999999999886e+02 1.399999999999999986e-03
3.749990000000000268e-01 1.525999999999999979e+01 2.653000000000000114e+02 1.500000000000000031e-03
3.999990000000000490e-01 1.575999999999999979e+01 2.720000000000000000e+02 1.600000000000000077e-03
4.499990000000000379e-01 1.671999999999999886e+01 2.845000000000000000e+02 1.700000000000000122e-03
4.999990000000000268e-01 1.762000000000000099e+01 2.958000000000000114e+02 1.800000000000000168e-03
5.499990000000000157e-01 1.848000000000000043e+01 3.061999999999999886e+02 1.899999999999999996e-03
5.999990000000000601e-01 1.930000000000000071e+01 3.158000000000000114e+02 1.899999999999999996e-03
6.499989999999999934e-01 2.008999999999999986e+01 3.246999999999999886e+02 2.000000000000000042e-03
6.999990000000000379e-01 2.085000000000000142e+01 3.330000000000000000e+02 2.100000000000000304e-03
7.999990000000000157e-01 2.228999999999999915e+01 3.481000000000000227e+02 2.299999999999999961e-03
8.999989999999999934e-01 2.364000000000000057e+01 3.613999999999999773e+02 2.500000000000000052e-03
9.999990000000000823e-01 2.492000000000000171e+01 3.733999999999999773e+02 2.600000000000000314e-03
1.100000000000000089e+00 2.614000000000000057e+01 3.843000000000000114e+02 2.799999999999999972e-03
1.199999999999999956e+00 2.730000000000000071e+01 3.941999999999999886e+02 3.000000000000000062e-03
1.300000000000000044e+00 2.841000000000000014e+01 4.031999999999999886e+02 3.100000000000000325e-03
1.399999999999999911e+00 2.948999999999999844e+01 4.116000000000000227e+02 3.299999999999999982e-03
1.500000000000000000e+00 3.051999999999999957e+01 4.193000000000000114e+02 3.400000000000000244e-03
1.600000000000000089e+00 3.151999999999999957e+01 4.265000000000000000e+02 3.600000000000000335e-03
1.699999999999999956e+00 3.249000000000000199e+01 4.331000000000000227e+02 3.700000000000000164e-03
1.800000000000000044e+00 3.343999999999999773e+01 4.393999999999999773e+02 3.799999999999999992e-03
2.000000000000000000e+00 3.524000000000000199e+01 4.506999999999999886e+02 4.100000000000000346e-03
2.250000000000000000e+00 3.738000000000000256e+01 4.631000000000000227e+02 4.500000000000000527e-03
2.500000000000000000e+00 3.939999999999999858e+01 4.738999999999999773e+02 4.800000000000000447e-03
2.750000000000000000e+00 4.132999999999999829e+01 4.833999999999999773e+02 5.100000000000000366e-03
3.000000000000000000e+00 4.317000000000000171e+01 4.916999999999999886e+02 5.400000000000000286e-03
3.250000000000000000e+00 4.492999999999999972e+01 4.991000000000000227e+02 5.800000000000000468e-03
3.500000000000000000e+00 4.663000000000000256e+01 5.058000000000000114e+02 6.100000000000000387e-03
3.750000000000000000e+00 4.825999999999999801e+01 5.118000000000000114e+02 6.400000000000000307e-03
4.000000000000000000e+00 4.985000000000000142e+01 5.171000000000000227e+02 6.700000000000000226e-03
4.500000000000000000e+00 5.286999999999999744e+01 5.263999999999999773e+02 7.300000000000000065e-03
5.000000000000000000e+00 5.572999999999999687e+01 5.341000000000000227e+02 7.900000000000000772e-03
5.500000000000000000e+00 5.845000000000000284e+01 5.403999999999999773e+02 8.500000000000000611e-03
6.000000000000000000e+00 6.104999999999999716e+01 5.457000000000000455e+02 9.100000000000000450e-03
6.500000000000000000e+00 6.353999999999999915e+01 5.501000000000000227e+02 9.700000000000000289e-03
7.000000000000000000e+00 6.593999999999999773e+01 5.537999999999999545e+02 1.030000000000000013e-02
8.000000000000000000e+00 7.050000000000000000e+01 5.592999999999999545e+02 1.140000000000000041e-02
9.000000000000000000e+00 7.478000000000000114e+01 5.631000000000000227e+02 1.260000000000000009e-02
1.000000000000000000e+01 7.881999999999999318e+01 5.653999999999999773e+02 1.370000000000000037e-02
1.100000000000000000e+01 8.267000000000000171e+01 5.667000000000000455e+02 1.490000000000000005e-02
1.200000000000000000e+01 8.634999999999999432e+01 5.672000000000000455e+02 1.600000000000000033e-02
1.300000000000000000e+01 8.987999999999999545e+01 5.668999999999999773e+02 1.710000000000000062e-02
