# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.499989999999999740e-02 7.820999999999999730e+00 8.065000000000000568e+01 6.000000000000000559e-04
5.999989999999999490e-02 8.169000000000000483e+00 8.393000000000000682e+01 6.000000000000000559e-04
6.499989999999999934e-02 8.502000000000000668e+00 8.701999999999999602e+01 6.000000000000000559e-04
6.999990000000000379e-02 8.823000000000000398e+00 8.995000000000000284e+01 6.999999999999999929e-04
7.999989999999999879e-02 9.432000000000000384e+00 9.540000000000000568e+01 6.999999999999999929e-04
8.999989999999999379e-02 1.000000000000000000e+01 1.004000000000000057e+02 6.999999999999999929e-04
9.999990000000000268e-02 1.055000000000000071e+01 1.049000000000000057e+02 8.000000000000000383e-04
1.100000000000000006e-01 1.106000000000000050e+01 1.092000000000000028e+02 8.000000000000000383e-04
1.199999999999999956e-01 1.155000000000000071e+01 1.130999999999999943e+02 9.000000000000000838e-04
1.300000000000000044e-01 1.201999999999999957e+01 1.167999999999999972e+02 9.000000000000000838e-04
1.399989999999999846e-01 1.248000000000000043e+01 1.202999999999999972e+02 9.000000000000000838e-04
1.499989999999999934e-01 1.291999999999999993e+01 1.235999999999999943e+02 1.000000000000000021e-03
1.599990000000000023e-01 1.333999999999999986e+01 1.267000000000000028e+02 1.000000000000000021e-03
1.699990000000000112e-01 1.375000000000000000e+01 1.296999999999999886e+02 1.100000000000000066e-03
1.799989999999999923e-01 1.415000000000000036e+01 1.325000000000000000e+02 1.100000000000000066e-03
1.999990000000000101e-01 1.491000000000000014e+01 1.378000000000000114e+02 1.200000000000000112e-03
2.249990000000000046e-01 1.582000000000000028e+01 1.436999999999999886e+02 1.200000000000000112e-03
2.499989999999999990e-01 1.667000000000000171e+01 1.490999999999999943e+02 1.300000000000000157e-03
2.749990000000000490e-01 1.748999999999999844e+01 1.540999999999999943e+02 1.399999999999999986e-03
2.999990000000000157e-01 1.826999999999999957e+01 1.585999999999999943e+02 1.500000000000000031e-03
3.249990000000000379e-01 1.901000000000000156e+01 1.628000000000000114e+02 1.500000000000000031e-03
3.499990000000000046e-01 1.973000000000000043e+01 1.666999999999999886e+02 1.600000000000000077e-03
3.749990000000000268e-01 2.042000000000000171e+01 1.703000000000000114e+02 1.700000000000000122e-03
